timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
17294,-0.00,-0.99,-0.08,0.00,-0.06,-0.12,-68.00,17.00,44.00,side_right
17387,-0.00,-0.99,-0.08,0.67,-0.37,0.31,-70.00,15.00,50.00,side_right
17493,0.00,-0.99,-0.08,-0.85,0.67,-0.24,-69.00,15.00,52.00,side_right
17586,-0.00,-1.00,-0.08,0.43,0.24,0.00,-69.00,14.00,52.00,side_right
17679,0.00,-0.99,-0.08,0.31,0.49,0.00,-67.00,15.00,47.00,side_right
17785,-0.00,-1.00,-0.08,-0.37,0.37,-0.18,-69.00,17.00,47.00,side_right
17878,-0.00,-0.99,-0.07,1.83,0.06,0.12,-70.00,18.00,49.00,side_right
17984,-0.00,-0.99,-0.08,0.79,0.43,-0.06,-67.00,15.00,50.00,side_right
18077,-0.00,-0.99,-0.08,0.37,0.24,-0.06,-68.00,14.00,49.00,side_right
18183,-0.00,-0.99,-0.08,-0.18,0.18,-0.18,-71.00,15.00,49.00,side_right
18276,-0.00,-0.99,-0.08,-0.92,0.24,-0.12,-70.00,15.00,44.00,side_right
18382,-0.00,-0.99,-0.08,0.37,-0.06,0.18,-70.00,14.00,47.00,side_right
18475,-0.00,-1.00,-0.08,-0.79,0.61,-0.31,-67.00,14.00,52.00,side_right
18581,-0.00,-0.99,-0.08,0.73,0.55,0.31,-70.00,14.00,44.00,side_right
18674,-0.00,-0.99,-0.08,0.06,0.24,-0.24,-72.00,15.00,51.00,side_right
18780,-0.00,-0.99,-0.08,-0.85,0.24,-0.31,-71.00,12.00,53.00,side_right
18873,-0.01,-0.99,-0.08,-0.43,0.00,-0.12,-71.00,14.00,49.00,side_right
18979,-0.00,-0.99,-0.08,-0.67,0.06,-0.24,-69.00,14.00,44.00,side_right
19072,-0.00,-0.99,-0.08,-0.37,0.06,0.06,-68.00,13.00,49.00,side_right
19165,-0.00,-0.99,-0.08,0.06,0.06,0.12,-68.00,16.00,52.00,side_right
19271,-0.00,-0.99,-0.08,1.95,0.37,0.31,-70.00,15.00,50.00,side_right
19364,0.00,-0.99,-0.08,1.46,0.24,0.49,-72.00,14.00,54.00,side_right
19470,-0.00,-0.99,-0.08,1.10,0.24,0.24,-70.00,15.00,50.00,side_right
19563,0.00,-0.99,-0.09,-0.12,0.49,0.12,-69.00,14.00,51.00,side_right
19669,0.00,-0.99,-0.09,1.10,-0.06,0.24,-72.00,16.00,44.00,side_right
19762,0.00,-0.99,-0.09,0.98,0.37,0.12,-72.00,14.00,50.00,side_right
19868,0.00,-0.99,-0.09,0.85,0.61,-0.24,-70.00,14.00,47.00,side_right
19961,0.00,-0.99,-0.09,-0.37,0.24,-0.18,-70.00,11.00,51.00,side_right
20067,0.00,-0.99,-0.09,-0.92,0.61,-0.37,-69.00,15.00,48.00,side_right
20160,-0.00,-0.99,-0.09,-0.24,0.55,-0.18,-68.00,13.00,46.00,side_right
20266,0.00,-0.99,-0.09,-0.67,0.49,-0.31,-70.00,11.00,47.00,side_right
20359,-0.00,-0.99,-0.09,0.98,0.31,0.00,-69.00,14.00,49.00,side_right
20465,-0.00,-0.99,-0.09,0.37,0.92,-0.37,-69.00,13.00,48.00,side_right
20558,0.00,-0.99,-0.09,1.40,0.00,0.06,-67.00,11.00,51.00,side_right
20664,-0.00,-0.99,-0.09,1.16,0.06,0.06,-67.00,12.00,53.00,side_right
20757,-0.01,-1.00,-0.10,0.37,-0.18,0.85,-65.00,12.00,47.00,side_right
20850,0.01,-0.99,-0.11,3.78,0.24,0.61,-68.00,14.00,43.00,side_right
20956,0.00,-0.99,-0.10,1.16,0.37,-0.24,-65.00,12.00,51.00,side_right
21049,0.00,-0.99,-0.10,-0.67,0.37,-0.31,-67.00,12.00,46.00,side_right
21155,0.00,-0.99,-0.09,-0.31,0.31,-0.31,-65.00,12.00,46.00,side_right
21248,0.00,-0.99,-0.10,-0.92,0.67,-0.24,-67.00,11.00,52.00,side_right
21354,0.00,-0.99,-0.10,1.89,-0.18,0.31,-69.00,11.00,51.00,side_right
21447,0.00,-0.99,-0.10,0.24,0.37,-0.06,-65.00,12.00,47.00,side_right
21554,-0.00,-0.99,-0.10,0.67,0.18,0.31,-65.00,13.00,46.00,side_right
21647,0.00,-0.99,-0.10,1.34,0.06,0.31,-68.00,14.00,52.00,side_right
21753,0.00,-0.99,-0.10,-0.12,0.18,0.00,-68.00,13.00,48.00,side_right
21846,0.00,-0.99,-0.10,-0.06,0.12,-0.06,-65.00,12.00,46.00,side_right
21952,0.00,-0.99,-0.10,-0.06,0.43,-0.12,-67.00,12.00,48.00,side_right
22045,0.00,-0.99,-0.10,-0.49,0.49,-0.18,-67.00,14.00,51.00,side_right
22138,0.00,-0.99,-0.10,0.67,0.24,-0.06,-67.00,12.00,48.00,side_right
22244,0.01,-0.99,-0.11,0.00,0.55,-0.12,-67.00,11.00,47.00,side_right
22337,0.01,-0.99,-0.11,-1.53,0.67,-0.31,-67.00,13.00,48.00,side_right
22443,0.00,-0.99,-0.10,0.12,0.31,-0.06,-65.00,13.00,49.00,side_right
22536,0.00,-0.99,-0.10,-0.06,0.31,0.00,-67.00,11.00,46.00,side_right
22642,0.00,-0.99,-0.10,0.06,0.31,-0.06,-67.00,13.00,52.00,side_right
22735,0.00,-0.99,-0.10,0.92,0.00,0.06,-67.00,14.00,47.00,side_right
22841,0.00,-0.99,-0.11,-0.37,0.24,0.00,-66.00,14.00,47.00,side_right
22934,0.00,-0.99,-0.11,-1.34,0.06,-0.12,-68.00,14.00,44.00,side_right
23040,0.00,-0.99,-0.10,0.67,0.18,0.06,-67.00,9.00,51.00,side_right
23133,0.00,-0.99,-0.10,-0.06,0.31,-0.06,-64.00,12.00,44.00,side_right
23239,0.00,-0.99,-0.11,0.12,0.00,-0.06,-68.00,12.00,46.00,side_right
23332,0.00,-0.99,-0.11,0.55,0.12,0.12,-67.00,12.00,46.00,side_right
23438,0.00,-0.99,-0.11,0.00,0.37,-0.18,-67.00,11.00,50.00,side_right
23531,0.00,-0.99,-0.11,-0.49,0.12,-0.06,-65.00,11.00,50.00,side_right
23637,0.00,-0.99,-0.11,0.00,0.18,0.06,-67.00,14.00,50.00,side_right
23730,0.00,-0.99,-0.11,-0.49,0.24,-0.06,-68.00,12.00,47.00,side_right
23823,0.00,-0.99,-0.11,-0.06,0.24,-0.06,-68.00,10.00,49.00,side_right
23929,0.00,-0.99,-0.11,-0.61,0.06,-0.37,-67.00,12.00,45.00,side_right
24022,0.00,-0.99,-0.11,-0.06,0.31,-0.12,-65.00,14.00,49.00,side_right
24128,0.00,-0.99,-0.11,-0.37,0.24,-0.12,-68.00,14.00,51.00,side_right
24221,0.00,-0.99,-0.11,-0.85,0.06,-0.31,-66.00,13.00,47.00,side_right
24327,0.00,-0.99,-0.10,-1.16,0.37,-0.37,-67.00,14.00,51.00,side_right
24420,0.00,-0.99,-0.10,-0.92,0.31,-0.24,-69.00,12.00,48.00,side_right
24526,0.00,-0.99,-0.10,0.00,0.24,0.00,-67.00,15.00,48.00,side_right
24619,0.00,-0.99,-0.10,0.61,0.00,0.12,-67.00,13.00,45.00,side_right
24725,0.00,-0.99,-0.10,-1.59,0.49,-0.12,-65.00,11.00,48.00,side_right
24818,0.00,-0.99,-0.11,0.18,0.31,-0.43,-68.00,12.00,55.00,side_right
24924,-0.00,-0.99,-0.10,-0.85,0.73,-0.61,-67.00,11.00,47.00,side_right
25017,0.00,-0.99,-0.10,-1.22,0.73,-0.18,-67.00,14.00,55.00,side_right
25123,0.00,-0.99,-0.11,1.10,0.49,-0.37,-67.00,12.00,44.00,side_right
25216,0.00,-0.99,-0.11,-2.75,1.89,-1.71,-68.00,14.00,47.00,side_right
25309,0.00,-0.99,-0.09,-3.36,0.73,-0.85,-69.00,13.00,49.00,side_right
25415,-0.00,-0.99,-0.10,2.01,-0.18,0.67,-67.00,13.00,56.00,side_right
25508,0.00,-0.99,-0.10,-0.73,0.37,-0.18,-65.00,12.00,46.00,side_right
25614,0.01,-0.99,-0.10,-3.91,2.01,-0.37,-65.00,11.00,53.00,side_right
25707,-0.02,-0.99,-0.07,-7.81,0.67,-1.83,-67.00,12.00,53.00,side_right
25813,-0.01,-0.99,-0.08,1.46,-1.22,2.38,-65.00,14.00,46.00,side_right
25906,0.01,-0.99,-0.11,5.49,-1.71,3.11,-65.00,13.00,50.00,side_right
26012,0.01,-0.99,-0.11,1.10,0.06,0.18,-66.00,12.00,48.00,side_right
26105,0.01,-0.99,-0.14,3.17,0.37,1.22,-65.00,12.00,47.00,side_right
26212,0.01,-0.99,-0.12,-7.87,1.46,0.00,-66.00,11.00,45.00,side_right
26305,0.00,-0.99,-0.11,-2.81,0.31,-1.40,-67.00,14.00,51.00,side_right
26411,0.00,-0.99,-0.11,2.08,0.06,-0.06,-67.00,14.00,53.00,side_right
26504,0.01,-0.99,-0.10,-1.59,0.37,-0.37,-68.00,12.00,52.00,side_right
26598,0.00,-0.99,-0.11,-1.65,0.73,-0.43,-68.00,12.00,51.00,side_right
26704,0.00,-0.99,-0.11,0.49,-0.12,0.24,-69.00,15.00,50.00,side_right
26797,0.01,-0.99,-0.11,1.53,-0.85,0.43,-68.00,13.00,51.00,side_right
26903,0.00,-0.99,-0.11,2.26,0.67,0.61,-67.00,12.00,48.00,side_right
26996,0.01,-0.99,-0.11,1.95,0.24,0.43,-68.00,15.00,51.00,side_right
27102,0.01,-0.99,-0.11,-2.87,0.18,-0.79,-67.00,14.00,44.00,side_right
27195,0.00,-0.99,-0.10,0.85,0.49,0.67,-69.00,13.00,52.00,side_right
27300,0.02,-0.99,-0.12,0.92,1.04,0.55,-68.00,11.00,48.00,side_right
27392,0.01,-0.99,-0.12,-2.62,2.62,-0.73,-68.00,14.00,55.00,side_right
27498,0.00,-0.99,-0.11,0.92,-0.37,0.24,-66.00,11.00,46.00,side_right
27591,0.00,-0.99,-0.11,-2.99,0.12,-0.18,-69.00,13.00,49.00,side_right
27697,0.02,-0.99,-0.11,1.10,-0.24,0.00,-67.00,12.00,48.00,side_right
27790,0.00,-0.99,-0.11,-2.38,0.49,-0.73,-66.00,13.00,49.00,side_right
27896,-0.00,-0.99,-0.11,-1.46,0.12,-0.37,-67.00,14.00,48.00,side_right
27989,0.00,-0.99,-0.10,0.55,-0.37,0.24,-68.00,14.00,49.00,side_right
28095,0.01,-0.99,-0.12,1.89,-0.85,0.79,-65.00,11.00,46.00,side_right
28188,0.00,-0.99,-0.11,-2.20,0.98,-0.37,-69.00,13.00,52.00,side_right
28281,0.01,-0.99,-0.11,-4.03,0.61,-1.10,-68.00,12.00,48.00,side_right
28387,0.01,-0.99,-0.10,-0.24,0.12,-0.43,-68.00,11.00,48.00,side_right
28480,0.00,-0.99,-0.10,0.12,-0.37,0.00,-67.00,11.00,52.00,side_right
28586,-0.00,-0.99,-0.09,-3.97,0.49,-1.77,-68.00,13.00,46.00,side_right
28679,-0.00,-0.99,-0.09,-1.40,0.24,-0.61,-68.00,11.00,56.00,side_right
28785,-0.00,-0.99,-0.09,-1.28,0.49,-0.55,-70.00,14.00,50.00,side_right
28878,-0.01,-0.99,-0.09,-0.79,0.55,-0.67,-67.00,12.00,48.00,side_right
28984,-0.00,-0.99,-0.09,-1.22,1.34,-0.18,-67.00,12.00,52.00,side_right
29077,-0.01,-0.99,-0.09,-2.56,0.61,-0.49,-66.00,13.00,52.00,side_right
29183,-0.00,-0.99,-0.09,-0.06,-0.67,0.24,-68.00,13.00,51.00,side_right
29276,-0.00,-0.99,-0.08,-1.34,0.49,0.43,-68.00,13.00,51.00,side_right
29382,-0.00,-1.00,-0.09,-1.89,0.55,-0.49,-68.00,11.00,49.00,side_right
29475,-0.00,-0.99,-0.08,0.43,0.12,0.49,-67.00,14.00,49.00,side_right
29581,-0.00,-0.99,-0.08,-0.24,0.67,0.06,-67.00,11.00,48.00,side_right
29674,0.00,-0.99,-0.08,0.67,-0.37,0.06,-67.00,14.00,53.00,side_right
