timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
22564,-0.97,0.00,0.08,-3.85,0.24,-0.85,-49.00,51.00,35.00,sitting_up
22657,-0.97,0.02,0.06,-8.48,0.49,0.67,-48.00,50.00,34.00,sitting_up
22763,-0.97,0.00,0.06,4.15,-0.98,0.55,-47.00,52.00,38.00,sitting_up
22856,-0.97,0.00,0.07,-45.23,-2.01,-0.06,-46.00,51.00,40.00,sitting_up
22962,-0.97,0.00,0.04,-23.38,6.59,-3.42,-49.00,50.00,42.00,sitting_up
23055,-0.97,0.03,0.09,1.77,-3.48,-0.31,-48.00,51.00,41.00,sitting_up
23161,-0.97,0.02,0.07,-0.43,-8.73,2.99,-47.00,52.00,40.00,sitting_up
23254,-0.98,0.00,0.04,4.82,-4.15,1.16,-48.00,52.00,40.00,sitting_up
23360,-0.97,0.01,0.05,-0.37,-0.18,0.55,-48.00,48.00,36.00,sitting_up
23453,-0.97,-0.00,0.04,9.09,-2.62,2.38,-48.00,51.00,40.00,sitting_up
23559,-0.98,-0.01,0.04,6.59,2.99,-0.06,-49.00,51.00,37.00,sitting_up
23652,-0.97,-0.00,0.04,9.34,4.21,-2.56,-47.00,51.00,37.00,sitting_up
23745,-0.97,0.00,0.06,19.84,-0.24,-1.16,-51.00,52.00,37.00,sitting_up
23851,-0.98,0.01,0.06,21.73,0.37,-1.53,-48.00,52.00,40.00,sitting_up
23944,-0.97,-0.01,0.06,7.39,-4.33,0.49,-46.00,50.00,34.00,sitting_up
24050,-0.97,0.00,0.06,-12.08,-2.69,1.89,-47.00,52.00,39.00,sitting_up
24143,-0.98,-0.01,0.03,0.37,1.04,-0.85,-48.00,51.00,34.00,sitting_up
24249,-0.97,0.00,0.08,22.89,22.71,-9.46,-47.00,48.00,39.00,sitting_up
24342,-0.97,0.01,0.09,29.17,-1.34,-1.28,-48.00,51.00,40.00,sitting_up
24448,-0.97,0.00,0.08,22.28,0.37,2.20,-49.00,50.00,35.00,sitting_up
24542,-0.97,0.00,0.08,23.19,-6.29,3.48,-48.00,51.00,31.00,sitting_up
24648,-0.97,-0.00,0.05,4.94,-13.37,-2.32,-49.00,51.00,35.00,sitting_up
24741,-0.98,-0.00,0.04,-4.94,1.28,2.56,-49.00,50.00,33.00,sitting_up
24847,-0.97,-0.01,0.04,-0.92,-2.56,-3.05,-51.00,52.00,28.00,sitting_up
24940,-0.98,-0.00,0.04,-15.20,2.99,0.18,-50.00,50.00,34.00,sitting_up
25033,-0.97,0.01,0.06,-33.26,8.30,3.48,-47.00,53.00,35.00,sitting_up
25139,-0.97,0.01,0.05,-12.51,5.07,3.66,-46.00,51.00,37.00,sitting_up
25232,-0.97,-0.01,0.08,-13.49,3.78,4.15,-49.00,51.00,36.00,sitting_up
25338,-0.97,-0.01,0.06,-2.62,3.48,1.10,-49.00,52.00,34.00,sitting_up
25431,-0.97,-0.01,0.09,-8.06,8.54,7.08,-49.00,50.00,33.00,sitting_up
25537,-0.97,-0.02,0.08,-0.06,-6.71,-0.37,-50.00,52.00,33.00,sitting_up
25630,-0.97,-0.02,0.08,-4.09,-1.16,-0.79,-49.00,52.00,32.00,sitting_up
25736,-0.97,-0.01,0.07,0.98,-3.91,0.24,-48.00,50.00,33.00,sitting_up
25829,-0.97,-0.03,0.05,0.31,-5.49,2.50,-48.00,49.00,32.00,sitting_up
25935,-0.97,-0.02,0.06,-1.89,1.95,2.69,-49.00,48.00,40.00,sitting_up
26028,-0.98,-0.04,0.04,-9.16,-5.49,-9.83,-49.00,50.00,39.00,sitting_up
26134,-0.97,-0.01,0.08,1.40,6.47,-4.15,-45.00,49.00,37.00,sitting_up
26228,-0.97,-0.01,0.06,4.70,-1.65,1.16,-49.00,51.00,31.00,sitting_up
26334,-0.97,-0.01,0.08,-15.08,-7.20,3.05,-48.00,52.00,36.00,sitting_up
26427,-0.98,-0.02,0.04,-16.30,-5.86,-2.62,-48.00,51.00,33.00,sitting_up
26520,-0.98,-0.02,0.05,8.48,6.29,-2.62,-48.00,52.00,36.00,sitting_up
26626,-0.98,-0.01,0.05,9.64,3.11,2.99,-48.00,52.00,38.00,sitting_up
26719,-0.98,-0.02,0.04,3.36,-3.05,-0.43,-47.00,51.00,33.00,sitting_up
26826,-0.97,-0.02,0.04,-1.65,-0.92,-1.34,-49.00,50.00,34.00,sitting_up
26919,-0.97,-0.01,0.05,4.64,-5.00,-3.17,-49.00,50.00,33.00,sitting_up
