timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
19356,0.72,0.29,0.61,-7.51,3.60,-1.59,14.00,-16.00,44.00,unknown
19462,0.72,0.29,0.63,-3.11,6.96,-3.66,14.00,-14.00,44.00,unknown
19555,0.73,0.30,0.62,-0.43,3.66,-3.42,13.00,-16.00,49.00,unknown
19648,0.73,0.30,0.63,-0.12,-1.10,0.61,14.00,-16.00,43.00,unknown
19754,0.73,0.31,0.62,0.24,-1.16,1.95,12.00,-16.00,42.00,unknown
19847,0.72,0.30,0.62,0.37,-0.12,-0.43,13.00,-15.00,43.00,unknown
19953,0.73,0.31,0.63,-1.34,-0.06,0.18,15.00,-14.00,49.00,unknown
20046,0.73,0.30,0.63,0.37,0.31,0.12,12.00,-15.00,42.00,unknown
20152,0.72,0.31,0.63,0.61,0.24,0.00,14.00,-14.00,51.00,unknown
20245,0.72,0.30,0.63,-1.16,1.04,0.00,14.00,-17.00,47.00,unknown
20351,0.73,0.30,0.63,0.43,-0.06,-0.24,15.00,-16.00,53.00,unknown
20444,0.72,0.30,0.63,-0.24,0.24,-0.55,11.00,-18.00,42.00,unknown
20550,0.72,0.30,0.63,0.43,0.31,-0.43,15.00,-16.00,51.00,unknown
20642,0.72,0.30,0.62,1.53,-0.12,-0.37,11.00,-15.00,43.00,unknown
20748,0.72,0.30,0.63,2.50,-1.04,0.12,15.00,-17.00,46.00,unknown
20841,0.72,0.29,0.64,1.40,1.22,0.00,12.00,-15.00,47.00,unknown
20947,0.72,0.29,0.64,0.18,1.04,-0.61,13.00,-14.00,42.00,unknown
21039,0.72,0.29,0.62,2.75,-0.92,1.10,11.00,-17.00,41.00,unknown
21144,0.72,0.29,0.61,-2.38,2.26,-0.37,14.00,-16.00,47.00,unknown
21237,0.72,0.30,0.64,-1.28,0.43,-0.61,15.00,-16.00,42.00,unknown
21343,0.72,0.29,0.64,-0.98,1.10,-1.16,12.00,-16.00,45.00,unknown
21436,0.72,0.30,0.64,0.79,-0.85,-0.24,12.00,-12.00,47.00,unknown
21542,0.73,0.29,0.63,-2.26,0.98,-0.49,13.00,-14.00,44.00,unknown
21635,0.72,0.29,0.63,0.24,-0.61,-0.18,15.00,-17.00,48.00,unknown
21741,0.73,0.29,0.63,0.06,0.43,-0.18,14.00,-17.00,48.00,unknown
21834,0.73,0.29,0.63,-1.28,0.67,-0.67,14.00,-16.00,49.00,unknown
21940,0.73,0.30,0.63,-0.79,0.49,-0.67,11.00,-14.00,46.00,unknown
22033,0.73,0.29,0.64,0.06,0.18,-0.43,13.00,-15.00,43.00,unknown
22139,0.73,0.29,0.63,-0.85,-0.24,-0.18,11.00,-17.00,47.00,unknown
22232,0.73,0.29,0.63,-1.34,0.73,-0.49,13.00,-16.00,45.00,unknown
22338,0.73,0.29,0.62,0.79,-0.67,0.12,13.00,-17.00,45.00,unknown
22431,0.73,0.29,0.63,-0.73,0.55,-0.43,14.00,-18.00,40.00,unknown
22524,0.73,0.29,0.63,-1.34,0.00,-0.37,11.00,-16.00,45.00,unknown
22630,0.73,0.30,0.63,-1.10,0.98,-0.24,15.00,-16.00,46.00,unknown
22723,0.73,0.29,0.63,-1.16,0.31,-0.43,16.00,-13.00,46.00,unknown
22829,0.73,0.29,0.62,-1.53,0.37,-0.24,15.00,-15.00,47.00,unknown
22922,0.73,0.30,0.63,-1.53,0.85,-0.37,13.00,-16.00,44.00,unknown
23028,0.73,0.29,0.63,0.61,0.12,-0.31,13.00,-15.00,42.00,unknown
23121,0.73,0.29,0.63,-0.67,0.73,-0.37,12.00,-16.00,43.00,unknown
23228,0.73,0.30,0.63,-1.10,0.43,-0.61,15.00,-14.00,43.00,unknown
23321,0.73,0.29,0.63,0.85,-0.43,-0.24,11.00,-16.00,51.00,unknown
23427,0.73,0.30,0.63,-0.49,-0.98,-0.06,13.00,-16.00,42.00,unknown
23520,0.73,0.31,0.64,1.46,-2.75,1.28,11.00,-17.00,42.00,unknown
23626,0.73,0.29,0.62,-0.43,1.59,-0.18,12.00,-17.00,40.00,unknown
23719,0.73,0.29,0.63,-0.18,-0.43,-0.49,13.00,-15.00,43.00,unknown
23825,0.73,0.29,0.63,0.00,0.06,0.12,14.00,-16.00,39.00,unknown
23917,0.73,0.30,0.64,0.79,-1.10,0.43,13.00,-12.00,48.00,unknown
24022,0.73,0.29,0.63,-1.34,0.24,0.06,14.00,-16.00,44.00,unknown
24115,0.73,0.29,0.63,0.18,0.37,-0.24,13.00,-16.00,41.00,unknown
24221,0.73,0.29,0.63,-0.18,-0.06,-0.18,15.00,-15.00,48.00,unknown
24314,0.73,0.30,0.63,2.62,-1.16,-0.18,12.00,-16.00,44.00,unknown
24420,0.73,0.29,0.64,1.16,-0.24,-0.12,12.00,-17.00,45.00,unknown
24513,0.72,0.30,0.64,1.83,-3.97,0.73,14.00,-15.00,39.00,unknown
24606,0.72,0.28,0.61,2.44,3.11,-0.24,12.00,-14.00,40.00,unknown
24712,0.73,0.29,0.62,1.40,1.53,1.28,15.00,-17.00,48.00,unknown
24805,0.73,0.30,0.64,6.35,-3.60,4.58,16.00,-16.00,49.00,unknown
24911,0.73,0.25,0.61,2.87,5.37,-2.81,15.00,-19.00,41.00,unknown
25003,0.73,0.26,0.62,-0.79,-5.19,0.98,13.00,-19.00,49.00,unknown
25109,0.72,0.30,0.67,8.61,2.44,0.92,13.00,-21.00,47.00,unknown
25201,0.72,0.28,0.63,2.93,-3.17,1.04,11.00,-20.00,45.00,unknown
25307,0.71,0.24,0.64,2.56,-11.05,4.39,9.00,-18.00,44.00,unknown
25400,0.71,0.27,0.68,3.78,-0.61,0.06,4.00,-14.00,49.00,unknown
25506,0.71,0.23,0.62,-1.89,8.79,-4.52,7.00,-12.00,46.00,unknown
25598,0.72,0.27,0.63,-3.85,0.85,-1.89,9.00,-14.00,42.00,unknown
25704,0.70,0.28,0.63,-2.32,4.21,-2.20,9.00,-13.00,52.00,unknown
