X,Y,Z,label
-0.31606,0.06491,-1.64956,2
-0.31907,0.06584,-1.63105,2
-0.32654,0.05535,-1.65803,2
-0.32588,0.07202,-1.60826,2
-0.31452,0.05224,-1.63142,2
-0.31395,0.06487,-1.60091,2
-0.32698,0.05845,-1.60597,2
-0.32234,0.08987,-1.58422,2
-0.31726,0.05031,-1.55578,2
-0.32383,0.06382,-1.58642,2
-0.29617,0.05404,-1.57638,2
-0.34203,0.04829,-1.596,2
-0.31828,0.05766,-1.59859,2
-0.33115,0.06321,-1.57182,2
-0.33026,0.06541,-1.59913,2
-0.31569,0.05541,-1.58752,2
-0.30629,0.04102,-1.57208,2
-0.30733,0.05679,-1.57978,2
-0.31697,0.06033,-1.57652,2
-0.32952,0.08017,-1.5774,2
-0.33028,0.06568,-1.56917,2
-0.31374,0.05413,-1.59429,2
-0.2934,0.0473,-1.57557,2
-0.34913,0.05158,-1.60524,2
-0.30411,0.03671,-1.60808,2
-0.32266,0.02696,-1.6067,2
-0.32675,0.07047,-1.61456,2
-0.30658,0.04569,-1.61456,2
-0.28677,0.04411,-1.60988,2
-0.30368,0.03009,-1.59945,2
-0.31126,0.05739,-1.62126,2
-0.30362,0.0574,-1.63513,2
-0.28799,0.05989,-1.616,2
-0.31352,0.04952,-1.61044,2
-0.33723,0.04966,-1.63827,2
-0.31439,0.03931,-1.59682,2
-0.30547,0.05898,-1.59899,2
-0.29567,0.07835,-1.61019,2
-0.28849,0.08929,-1.57585,2
-0.30861,0.06924,-1.60499,2
-0.30611,0.06554,-1.62166,2
-0.34659,0.04046,-1.60417,2
-0.32337,0.06124,-1.60122,2
-0.31669,0.06642,-1.59181,2
-0.32564,0.07084,-1.63383,2
-0.31791,0.07612,-1.59112,2
-0.31276,0.087,-1.57046,2
-0.31928,0.09451,-1.5731,2
-0.30865,0.08242,-1.59057,2
-0.31166,0.10589,-1.59153,2
-0.31585,0.06421,-1.59677,2
-0.30712,0.06779,-1.59523,2
-0.31701,0.07945,-1.61835,2
-0.31882,0.06336,-1.5805,2
-0.31376,0.04893,-1.61292,2
-0.29511,0.06954,-1.61805,2
-0.26564,0.07891,-1.60733,2
-0.29916,0.1306,-1.58265,2
-0.26888,0.11871,-1.56313,2
-0.28835,0.13157,-1.551,2
-0.28519,0.41187,-1.56713,2
-0.27105,0.3959,-1.55939,2
-0.29583,0.41113,-1.54578,2
-0.45343,0.2693,-1.74683,2
-0.46722,0.25699,-1.78559,2
-0.45632,0.25247,-1.76158,2
-0.45032,-0.22014,-1.74254,2
-0.44286,-0.22329,-1.73971,2
-0.46453,-0.23996,-1.72874,2
-0.29976,-0.23537,-1.61567,2
-0.30892,-0.25157,-1.64161,2
-0.31599,-0.19805,-1.59325,2
-0.31228,-0.01504,-1.60905,2
-0.31038,0.00806,-1.61241,2
-0.31944,-0.03481,-1.61369,2
-0.30972,0.04089,-1.58009,2
-0.34034,0.00217,-1.59711,2
-0.30366,0.04846,-1.59377,2
-0.30228,0.03445,-1.5913,2
-0.32813,0.03918,-1.57124,2
-0.28083,0.05745,-1.59495,2
-0.29123,0.0513,-1.59348,2
-0.3154,0.03439,-1.60964,2
-0.29142,0.04003,-1.57961,2
-0.29835,0.06495,-1.60985,2
-0.31798,0.07357,-1.61827,2
-0.34688,0.03372,-1.63656,2
-0.30414,0.07679,-1.60728,2
-0.29477,0.07338,-1.62699,2
-0.28883,0.0727,-1.59738,2
-0.30627,0.07505,-1.60567,2
-0.30412,0.10594,-1.60275,2
-0.31443,0.09767,-1.61409,2
-0.30118,0.06203,-1.61411,2
-0.32706,0.05246,-1.62607,2
-0.30817,0.05093,-1.62052,2
-0.29287,0.0929,-1.60215,2
-0.29891,0.09528,-1.60223,2
-0.28147,0.10049,-1.5533,2
-0.30979,0.21992,-1.57733,2
-0.30312,0.21378,-1.60091,2
-0.31669,0.22398,-1.59147,2
-0.32568,0.25215,-1.54895,2
-0.29951,0.27556,-1.52375,2
-0.30054,0.24327,-1.54174,2
-0.34203,0.10481,-1.55799,2
-0.3463,0.12816,-1.56871,2
-0.34079,0.11796,-1.54877,2
-0.31821,-0.01993,-1.59251,2
-0.27263,0.00183,-1.56767,2
-0.32731,-0.02101,-1.60205,2
-0.28754,0.01513,-1.58512,2
-0.31681,0.0343,-1.58754,2
-0.27026,0.07015,-1.57136,2
-0.30925,0.07302,-1.57833,2
-0.29295,0.09445,-1.57363,2
-0.2936,0.06742,-1.60687,2
-0.32508,0.08187,-1.5961,2
-0.34017,0.09095,-1.5749,2
-0.32946,0.11887,-1.58066,2
-0.33364,0.10741,-1.60128,2
-0.32062,0.10604,-1.63153,2
-0.33775,0.10283,-1.58326,2
-0.33457,0.09657,-1.61092,2
-0.34194,0.0929,-1.61158,2
-0.32808,0.10336,-1.57692,2
-0.33008,0.08305,-1.60934,2
-0.37361,0.06947,-1.6086,2
-0.32796,0.07097,-1.59326,2
-0.3205,0.04717,-1.67264,2
-0.33514,0.0522,-1.67853,2
-0.31105,0.00031,-1.69633,2
-0.31805,0.05164,-1.67768,2
-0.28899,0.03016,-1.67096,2
-0.29794,0.07969,-1.67104,2
-0.33153,0.10263,-1.60734,2
-0.33174,0.07558,-1.57846,2
-0.33191,0.08957,-1.63789,2
-0.34056,0.10146,-1.58521,2
-0.3166,0.12291,-1.57532,2
-0.31839,0.07159,-1.58707,2
-0.33416,0.08807,-1.58204,2
-0.32282,0.07705,-1.55613,2
-0.36121,0.06773,-1.5931,2
-0.32245,0.06693,-1.59665,2
-0.36019,0.06258,-1.56464,2
-0.31013,0.111,-1.56416,2
-0.31971,0.05229,-1.58638,2
-0.33709,0.06493,-1.59895,2
-0.34009,0.03529,-1.57306,2
-0.32359,0.06888,-1.58643,2
-0.3539,0.09246,-1.58843,2
-0.3182,0.08868,-1.5666,2
-0.33053,0.07232,-1.58872,2
-0.3441,0.03403,-1.57773,2
-0.32587,0.10022,-1.55729,2
-0.32953,0.06767,-1.5944,2
-0.32197,0.05872,-1.64824,2
-0.32324,0.08772,-1.5859,2
-0.32575,0.07025,-1.60271,2
-0.32506,0.08492,-1.63637,2
-0.31595,0.05239,-1.59316,2
-0.32415,0.06632,-1.60519,2
-0.28515,0.10326,-1.57429,2
-0.34304,0.06742,-1.59535,2
-0.32164,0.06868,-1.60052,2
-0.31873,0.06422,-1.6164,2
-0.34815,0.08764,-1.61361,2
-0.3236,0.15277,-1.55912,2
-0.28743,0.12936,-1.54583,2
-0.33396,0.19695,-1.55297,2
-0.35569,0.27319,-1.52012,2
-0.34884,0.22688,-1.51481,2
-0.35025,0.25468,-1.50402,2
-0.37499,0.15969,-1.56093,2
-0.41235,0.16752,-1.56956,2
-0.38701,0.1742,-1.59816,2
-0.35986,0.02649,-1.6031,2
-0.38581,0.01802,-1.63319,2
-0.36522,0.01979,-1.6028,2
-0.35285,0.04929,-1.60014,2
-0.34364,0.033,-1.58213,2
-0.32817,0.04711,-1.61558,2
-0.35166,0.02566,-1.60566,2
-0.3511,0.00741,-1.61637,2
-0.33711,0.04278,-1.59427,2
-0.34946,0.02448,-1.59032,2
-0.33771,0.04135,-1.6007,2
-0.36934,0.02459,-1.56568,2
-0.34755,0.05366,-1.58922,2
-0.34255,0.0363,-1.61886,2
-0.32815,0.02768,-1.59641,2
-0.35122,0.05965,-1.60093,2
-0.3716,0.05214,-1.65122,2
-0.34578,0.02644,-1.5938,2
-0.34657,0.0378,-1.65726,2
-0.3456,0.05634,-1.64522,2
-0.35182,0.01263,-1.62746,2
-0.33961,0.06703,-1.62617,2
-0.32356,0.1067,-1.63974,2
-0.34395,0.06069,-1.65695,2
-0.34708,0.07951,-1.55227,2
-0.3015,0.09691,-1.55952,2
-0.34005,0.06998,-1.52207,2
-0.35049,0.05294,-1.57745,2
-0.36865,0.07863,-1.5832,2
-0.35829,0.03375,-1.57167,2
-0.56484,0.47228,-1.80844,2
-0.55678,0.4785,-1.8065,2
-0.54954,0.50557,-1.85332,2
-0.44033,-0.0356,-2.05134,2
-0.41803,-0.0349,-2.05781,2
-0.42667,-0.02879,-2.08158,2
-0.23251,-0.38096,-1.76417,2
-0.23435,-0.37648,-1.80299,2
-0.21787,-0.3751,-1.75946,2
-0.34628,0.1217,-1.53471,2
-0.35095,0.14487,-1.52679,2
-0.32012,0.05785,-1.51109,2
-0.34749,0.07928,-1.54968,2
-0.34458,0.06896,-1.5339,2
-0.32573,0.09741,-1.55256,2
-0.35385,0.09706,-1.46941,2
-0.38722,0.09382,-1.47413,2
-0.35866,0.08837,-1.46744,2
-0.34282,0.10381,-1.46845,2
-0.35029,0.09846,-1.45282,2
-0.36281,0.11244,-1.4268,2
-0.34195,0.08336,-1.48699,2
-0.34543,0.07984,-1.46506,2
-0.34715,0.05701,-1.48187,2
-0.33516,0.07725,-1.50672,2
-0.31448,0.11497,-1.52045,2
-0.33813,0.06369,-1.51438,2
-0.34915,0.1486,-1.48622,2
-0.35329,0.13476,-1.47776,2
-0.38727,0.10974,-1.49685,2
-0.35827,0.34551,-1.34636,2
-0.32645,0.36674,-1.33061,2
-0.35921,0.33774,-1.37345,2
-0.40703,0.22071,-1.55214,2
-0.38408,0.20432,-1.5546,2
-0.42167,0.24602,-1.55222,2
-0.30186,-0.41156,-1.79875,2
-0.32004,-0.40215,-1.80593,2
-0.33027,-0.42569,-1.85008,2
-0.25278,-0.29091,-1.643,2
-0.22771,-0.28231,-1.64554,2
-0.24101,-0.28234,-1.65383,2
-0.33471,0.1327,-1.51467,2
-0.30708,0.14475,-1.53614,2
-0.31507,0.13437,-1.50354,2
-0.29199,0.08199,-1.50605,2
-0.30332,0.05987,-1.51062,2
-0.29999,0.05218,-1.52007,2
-0.27234,0.04234,-1.6253,2
-0.29794,0.02318,-1.64535,2
-0.26658,0.03096,-1.66963,2
-0.2846,0.05014,-1.61893,2
-0.28615,0.05886,-1.6175,2
-0.26623,0.1039,-1.6333,2
-0.27739,0.06902,-1.5008,2
-0.27546,0.04632,-1.49343,2
-0.26278,0.05517,-1.54195,2
-0.2779,0.05806,-1.54031,2
-0.30314,0.05206,-1.53235,2
-0.27846,0.06242,-1.52418,2
-0.28005,0.09904,-1.55662,2
-0.291,0.08587,-1.55796,2
-0.26854,0.08973,-1.56667,2
-0.2834,0.09693,-1.53899,2
-0.27505,0.09089,-1.55908,2
-0.26987,0.09956,-1.54878,2
-0.29302,0.09916,-1.59344,2
-0.29988,0.09473,-1.5924,2
-0.30898,0.08821,-1.5925,2
-0.29151,0.09243,-1.61134,2
-0.32526,0.08859,-1.6698,2
-0.30225,0.08842,-1.58555,2
-0.29661,0.06706,-1.59804,2
-0.29824,0.05153,-1.5881,2
-0.27734,0.09337,-1.60202,2
-0.2936,0.05701,-1.59892,2
-0.2986,0.06295,-1.58645,2
-0.28403,0.05438,-1.60398,2
-0.27835,0.05056,-1.60428,2
-0.30063,0.0801,-1.62239,2
-0.30249,0.04434,-1.61241,2
-0.27076,0.08298,-1.58743,2
-0.29349,0.08716,-1.56417,2
-0.27344,0.09288,-1.60483,2
-0.28205,0.1123,-1.57331,2
-0.27572,0.11678,-1.57942,2
-0.32954,0.09688,-1.61229,2
-0.27304,0.0917,-1.56115,2
-0.2609,0.07611,-1.55637,2
-0.29856,0.11103,-1.57363,2
-0.25172,0.05869,-1.5714,2
-0.21207,0.07945,-1.57967,2
-0.20245,0.0776,-1.54928,2
-0.24116,0.05038,-1.59858,2
-0.24578,0.03606,-1.58584,2
-0.22071,0.06565,-1.57371,2
-0.27079,0.07414,-1.5978,2
-0.29611,0.06761,-1.61112,2
-0.31138,0.06547,-1.59657,2
-0.29676,0.11922,-1.57071,2
-0.29983,0.14963,-1.585,2
-0.27965,0.14012,-1.5696,2
-0.27486,0.11491,-1.59527,2
-0.23989,0.13902,-1.60961,2
-0.26009,0.12043,-1.57056,2
-0.24123,0.08778,-1.63548,2
-0.23995,0.07411,-1.63643,2
-0.26254,0.07834,-1.64732,2
-0.24526,0.09564,-1.6201,2
-0.23629,0.05909,-1.62298,2
-0.25366,0.11367,-1.61563,2
-0.22617,0.12902,-1.5744,2
-0.22028,0.14672,-1.58928,2
-0.21451,0.14734,-1.54851,2
-0.22448,0.10472,-1.65082,2
-0.22045,0.06914,-1.66121,2
-0.19146,0.10665,-1.69417,2
-0.27156,0.09714,-1.68974,2
-0.26475,0.06146,-1.71656,2
-0.25629,0.05192,-1.684,2
-0.27077,0.14666,-1.60584,2
-0.26507,0.13523,-1.58124,2
-0.26114,0.10957,-1.61388,2
-0.26118,0.14198,-1.61637,2
-0.26239,0.1374,-1.61044,2
-0.24546,0.11369,-1.60986,2
-0.42306,-1.98194,0.40243,3
-0.4066,-1.96074,0.40381,3
-0.42426,-1.99195,0.38786,3
-1.03111,-2.59626,0.43824,3
-1.03255,-2.6093,0.46304,3
-1.01964,-2.58068,0.45952,3
-0.77619,-2.42135,0.61232,3
-0.77544,-2.42538,0.61931,3
-0.74531,-2.40649,0.59309,3
-0.01238,-1.64024,0.66994,3
0.00218,-1.63534,0.65771,3
-0.01122,-1.66963,0.66446,3
-0.16011,-1.61667,0.51385,3
-0.16515,-1.6052,0.48616,3
-0.16324,-1.61686,0.48876,3
-0.28565,-1.76298,0.42967,3
-0.27837,-1.74273,0.4487,3
-0.27022,-1.76405,0.4446,3
-0.34505,-1.83956,0.41086,3
-0.33891,-1.85134,0.41417,3
-0.34424,-1.82617,0.41826,3
-0.31357,-1.93238,0.56809,3
-0.3114,-1.91096,0.56414,3
-0.32035,-1.90699,0.6095,3
-0.48799,-2.04705,0.32134,3
-0.48736,-2.0127,0.30455,3
-0.54958,-2.01883,0.30027,3
-0.50587,-1.95345,0.08272,3
-0.49417,-1.96208,0.13013,3
-0.45654,-1.93136,0.10473,3
-0.39294,-1.89171,0.32294,3
-0.39927,-1.918,0.3267,3
-0.38456,-1.86919,0.32774,3
-0.41475,-1.85619,0.3723,3
-0.44018,-1.87489,0.40218,3
-0.42398,-1.88392,0.36181,3
-0.38907,-1.81899,0.36114,3
-0.33641,-1.85015,0.34995,3
-0.43541,-1.83293,0.35573,3
-0.41298,-1.87214,0.32558,3
-0.35704,-1.86682,0.32225,3
-0.40687,-1.88806,0.32572,3
-0.42117,-1.97093,0.30936,3
-0.42336,-1.98368,0.31675,3
-0.3971,-1.94812,0.28073,3
-0.39289,-1.96016,0.30455,3
-0.42427,-1.96924,0.31073,3
-0.37428,-1.96235,0.28767,3
-0.38526,-1.92598,0.26016,3
-0.40411,-1.93268,0.24213,3
-0.39368,-1.91478,0.27375,3
-0.42664,-1.8853,0.23954,3
-0.42782,-1.90096,0.2713,3
-0.42745,-1.84008,0.19881,3
-0.46246,-1.88554,0.24787,3
-0.43054,-1.89845,0.23875,3
-0.46183,-1.87027,0.2367,3
-0.46029,-1.87688,0.24637,3
-0.45222,-1.86318,0.20238,3
-0.45078,-1.88472,0.24799,3
-0.42276,-1.87856,0.24259,3
-0.40245,-1.89962,0.2531,3
-0.47634,-1.86974,0.24214,3
-0.36496,-1.90125,0.22881,3
-0.38731,-1.905,0.21038,3
-0.34386,-1.88901,0.23709,3
-0.96253,-2.47283,0.43372,3
-0.996,-2.45356,0.46373,3
-0.98368,-2.48343,0.43994,3
-1.38006,-2.81127,0.47046,3
-1.36726,-2.76819,0.47994,3
-1.37023,-2.81714,0.45351,3
-0.72702,-2.18626,0.49715,3
-0.70651,-2.16713,0.52532,3
-0.70074,-2.19432,0.49981,3
-0.27991,-1.83298,0.68902,3
-0.27498,-1.86207,0.692,3
-0.27771,-1.83295,0.70156,3
-0.30772,-1.82621,0.68889,3
-0.31442,-1.83339,0.7006,3
-0.3113,-1.81139,0.67476,3
-0.37036,-1.82006,0.7109,3
-0.37673,-1.79706,0.71862,3
-0.38312,-1.8101,0.71074,3
-0.4013,-1.84932,0.71311,3
-0.37952,-1.83362,0.70432,3
-0.41581,-1.84917,0.74931,3
-0.40373,-1.85971,0.70845,3
-0.37771,-1.88632,0.68034,3
-0.35219,-1.84793,0.74708,3
-0.371,-1.86941,0.71533,3
-0.35724,-1.87453,0.69691,3
-0.35966,-1.86593,0.69435,3
-0.19975,-1.77197,0.69234,3
-0.20907,-1.79923,0.64341,3
-0.18098,-1.74051,0.64783,3
-0.15773,-1.64875,0.54465,3
-0.13638,-1.62248,0.52538,3
-0.13298,-1.61741,0.53514,3
-0.30819,-1.80718,0.54035,3
-0.31539,-1.78271,0.51932,3
-0.2898,-1.77374,0.57649,3
-0.52367,-2.03639,0.61113,3
-0.50113,-2.04197,0.61247,3
-0.50341,-2.08151,0.63383,3
-0.53336,-1.99044,0.55691,3
-0.51628,-1.99411,0.56344,3
-0.55135,-2.00177,0.56063,3
-0.36228,-1.90023,0.52448,3
-0.34955,-1.91001,0.53051,3
-0.33299,-1.90709,0.50493,3
-0.37605,-1.80659,0.49432,3
-0.36436,-1.81919,0.49709,3
-0.34655,-1.8173,0.49731,3
-0.49286,-1.83137,0.46988,3
-0.49438,-1.85541,0.45866,3
-0.49124,-1.83452,0.49086,3
-0.70397,-2.05925,0.45473,3
-0.69933,-2.04278,0.47382,3
-0.69322,-2.05317,0.45142,3
-0.62694,-2.02519,0.60101,3
-0.60776,-2.0471,0.58965,3
-0.60892,-2.02348,0.59891,3
-0.42163,-1.88603,0.68786,3
-0.42977,-1.88666,0.68676,3
-0.37658,-1.84473,0.67343,3
-0.4139,-1.85707,0.6288,3
-0.43697,-1.85097,0.6362,3
-0.41706,-1.8716,0.60659,3
-0.38883,-1.8718,0.65426,3
-0.41328,-1.85548,0.64295,3
-0.39867,-1.8812,0.65925,3
-0.39285,-1.88726,0.6348,3
-0.37845,-1.88391,0.60274,3
-0.38742,-1.84918,0.64542,3
-0.41468,-1.89739,0.62009,3
-0.41998,-1.88845,0.62902,3
-0.41938,-1.91158,0.61467,3
-0.41917,-1.89913,0.63328,3
-0.42123,-1.9076,0.66238,3
-0.44351,-1.87276,0.64443,3
-0.44568,-1.85648,0.59853,3
-0.47325,-1.86125,0.58872,3
-0.424,-1.84646,0.59778,3
-0.47301,-1.87004,0.53904,3
-0.45319,-1.87317,0.54612,3
-0.47362,-1.9122,0.53091,3
-0.49186,-1.7893,0.54126,3
-0.4593,-1.7476,0.56859,3
-0.52406,-1.81319,0.57147,3
-0.4923,-1.6833,0.5775,3
-0.49617,-1.67389,0.56315,3
-0.48037,-1.7015,0.57546,3
-0.51385,-1.73532,0.54138,3
-0.52168,-1.72476,0.5307,3
-0.49615,-1.7492,0.53552,3
-0.44513,-1.88183,0.68523,3
-0.42816,-1.91704,0.66318,3
-0.44044,-1.88079,0.73069,3
-0.41579,-1.94166,0.74735,3
-0.41244,-1.934,0.74103,3
-0.42195,-1.90258,0.73536,3
-0.42559,-1.89955,0.71553,3
-0.39404,-1.9329,0.76864,3
-0.43278,-1.90139,0.70084,3
-0.43384,-1.92563,0.69584,3
-0.41435,-1.94449,0.72198,3
-0.44512,-1.91209,0.69042,3
-0.48558,-1.92035,0.61179,3
-0.51047,-1.89668,0.62524,3
-0.50882,-1.91051,0.61745,3
-0.50448,-1.9076,0.60405,3
-0.46392,-1.93116,0.59685,3
-0.50972,-1.94798,0.6241,3
-0.50136,-1.96721,0.69381,3
-0.49075,-1.96622,0.67553,3
-0.48936,-1.95749,0.73263,3
-0.39847,-1.91688,0.72537,3
-0.37083,-1.9305,0.70476,3
-0.3691,-1.95005,0.68271,3
-0.19162,-1.80596,0.6209,3
-0.22625,-1.80394,0.60307,3
-0.17636,-1.80944,0.61894,3
0.07565,-1.73809,0.59864,3
0.07091,-1.73496,0.57409,3
0.06519,-1.73259,0.5633,3
-0.28279,-2.10721,0.76488,3
-0.26963,-2.08735,0.75956,3
-0.27355,-2.0733,0.76436,3
-0.70328,-2.14027,0.46693,3
-0.6787,-2.13058,0.46039,3
-0.71221,-2.16415,0.44301,3
-0.65792,-1.69036,0.06273,3
-0.68269,-1.65515,0.0612,3
-0.67651,-1.69841,0.04175,3
-0.4674,-1.64813,0.29476,3
-0.44842,-1.65078,0.27895,3
-0.46864,-1.6212,0.32276,3
-0.30622,-1.83653,0.39402,3
-0.29562,-1.84157,0.41468,3
-0.34091,-1.82553,0.41005,3
-0.37265,-1.90034,0.3399,3
-0.35829,-1.89258,0.3309,3
-0.37303,-1.9202,0.32859,3
-0.42365,-1.84262,0.40817,3
-0.43788,-1.86537,0.41451,3
-0.4385,-1.8494,0.42338,3
-0.46036,-1.86392,0.41864,3
-0.44005,-1.83761,0.43015,3
-0.43027,-1.87269,0.41086,3
-0.4813,-1.86585,0.37389,3
-0.4843,-1.84412,0.36295,3
-0.47787,-1.8239,0.40013,3
-0.49246,-1.86518,0.36508,3
-0.50832,-1.82898,0.32854,3
-0.50209,-1.87086,0.35539,3
-0.60758,-2.14643,0.62231,3
-0.62034,-2.14394,0.63149,3
-0.61468,-2.16851,0.62608,3
-0.29969,-2.23196,0.57908,3
-0.31496,-2.23438,0.6032,3
-0.28579,-2.21913,0.55186,3
0.30952,-1.93698,0.3148,3
0.29479,-1.94467,0.3066,3
0.31296,-1.94423,0.32311,3
-0.32484,-1.84162,0.06841,3
-0.34681,-1.83285,0.05237,3
-0.34157,-1.8597,0.06304,3
-1.33106,-2.06903,0.02926,3
-1.33371,-2.02362,0.0095,3
-1.31041,-2.06193,0.05242,3
-0.72199,-1.99157,0.00462,3
-0.71833,-1.92652,-0.0381,3
-0.76709,-1.99853,0.00184,3
-0.19721,-1.63034,-0.18737,3
-0.17405,-1.63146,-0.19331,3
-0.19193,-1.62279,-0.18608,3
-0.05504,-1.4404,-0.08944,3
-0.0446,-1.43681,-0.11151,3
-0.04778,-1.40867,-0.08612,3
0.04592,-1.91231,0.66064,3
0.04682,-1.89507,0.66856,3
0.03014,-1.90633,0.62309,3
-1.05232,-2.43108,0.88469,3
-1.03748,-2.39207,0.86651,3
-1.02941,-2.45222,0.88618,3
-1.32522,-2.18608,0.2872,3
-1.34358,-2.18405,0.3291,3
-1.32817,-2.17128,0.30716,3
-0.54971,-1.84401,0.24255,3
-0.56957,-1.8566,0.23205,3
-0.55944,-1.79667,0.25429,3
-0.30238,-1.76049,0.35197,3
-0.26782,-1.74617,0.36462,3
-0.31138,-1.74685,0.36271,3
-0.36154,-1.84708,0.38973,3
-0.36931,-1.85076,0.43204,3
-0.3589,-1.84501,0.39915,3
-0.42655,-1.84306,0.35252,3
-0.42548,-1.83126,0.3842,3
-0.43242,-1.83517,0.3317,3
-0.49258,-1.8507,0.26345,3
-0.49056,-1.86231,0.27946,3
-0.53032,-1.86096,0.23687,3
-0.63804,-2.03501,0.29971,3
-0.63074,-2.0366,0.29549,3
-0.63255,-2.0404,0.3279,3
-0.52133,-1.91732,0.44078,3
-0.50787,-1.92725,0.45185,3
-0.5136,-1.91713,0.44808,3
-0.38963,-1.75115,0.447,3
-0.39016,-1.74308,0.42942,3
-0.39068,-1.74479,0.43998,3
-0.46415,-1.87551,0.40928,3
-0.4975,-1.91543,0.36271,3
-0.45897,-1.90934,0.39396,3
-0.44186,-1.8561,0.40857,3
-0.44365,-1.831,0.3788,3
-0.4681,-1.83351,0.40566,3
-0.39547,-1.9213,0.46564,3
-0.38983,-1.93143,0.45543,3
-0.35398,-1.92275,0.46264,3
-0.40603,-1.9151,0.43794,3
-0.38431,-1.90854,0.46407,3
-0.39827,-1.92046,0.44248,3
-0.45986,-1.86865,0.37382,3
-0.47671,-1.87066,0.38005,3
-0.46968,-1.85101,0.36962,3
-0.26642,-1.86837,0.39792,3
-0.2887,-1.86986,0.39799,3
-0.27402,-1.84794,0.39928,3
-0.16379,-1.84073,0.34655,3
-0.15494,-1.8365,0.35328,3
-0.16339,-1.84879,0.32829,3
-0.37368,-1.83505,0.24621,3
-0.36207,-1.80554,0.26294,3
-0.3706,-1.81789,0.20843,3
-0.40949,-1.9078,0.26051,3
-0.42801,-1.88928,0.26051,3
-0.40879,-1.94113,0.26751,3
-0.40157,-1.95561,0.24708,3
-0.41856,-1.97312,0.24984,3
-0.39692,-1.9504,0.22294,3
-0.45569,-1.78403,0.15009,3
-0.44696,-1.79469,0.14556,3
-0.48981,-1.79825,0.1899,3
-0.44677,-1.77883,0.17304,3
-0.45873,-1.7775,0.19382,3
-0.43314,-1.7769,0.16916,3
-0.44998,-1.96289,0.21558,3
-0.41841,-1.9771,0.20895,3
-0.45833,-1.94377,0.22314,3
-0.41186,-1.97607,0.19007,3
-0.40496,-1.95099,0.20229,3
-0.40801,-1.99725,0.19684,3
-0.39194,-1.98916,0.15525,3
-0.41054,-1.94308,0.13374,3
-0.39871,-1.97854,0.17153,3
-0.42537,-1.96668,0.11829,3
-0.39403,-1.96611,0.13414,3
-0.41188,-1.94931,0.1215,3
-0.45795,-1.89403,0.05606,3
-0.48944,-1.89011,0.06398,3
-0.47466,-1.87908,0.04431,3
-0.54888,-1.87856,-0.05532,3
-0.54882,-1.89467,-0.08696,3
-0.52673,-1.8952,-0.06786,3
-0.751,-2.06901,0.01796,3
-0.77328,-2.07112,0.02096,3
-0.74846,-2.06218,0.02758,3
-0.60133,-2.10539,0.41143,3
-0.56786,-2.1263,0.3954,3
-0.6212,-2.0933,0.44016,3
-0.3244,-1.7709,0.51165,3
-0.30136,-1.79611,0.50525,3
-0.35305,-1.78368,0.49845,3
-0.24556,-1.42673,0.17208,3
-0.24346,-1.42637,0.17196,3
-0.22579,-1.41455,0.19412,3
-0.26482,-1.48293,-0.07164,3
-0.2498,-1.50187,-0.07175,3
-0.26279,-1.46672,-0.06931,3
-0.33366,-1.79932,-0.03349,3
-0.35012,-1.78824,-0.04045,3
-0.36679,-1.79601,-0.04232,3
-0.46138,-1.91256,0.0135,3
-0.46111,-1.93024,0.00617,3
-0.44915,-1.88321,0.01156,3
-0.55384,-1.8807,0.03547,3
-0.50837,-1.90083,0.0317,3
-0.55877,-1.87343,0.03336,3
-0.48881,-1.82783,0.10647,3
-0.46214,-1.82146,0.08974,3
-0.46039,-1.82353,0.09635,3
-0.5341,-1.79201,0.03735,3
-0.54629,-1.80925,0.06208,3
-0.54367,-1.79755,0.0824,3
-0.57665,-1.8088,0.01091,3
-0.56443,-1.7796,-0.00704,3
-0.56353,-1.81517,-0.01588,3
-0.55572,-1.87907,0.05276,3
-0.57416,-1.8653,0.03751,3
-0.58841,-1.86614,0.04174,3
-0.51148,-1.86882,0.08478,3
-0.53604,-1.8679,0.08526,3
-0.5268,-1.85446,0.06943,3
-0.50084,-1.84423,0.09661,3
-0.5147,-1.85604,0.05618,3
-0.53659,-1.84079,0.13594,3
1.89105,-0.79448,0.08461,4
1.897,-0.81905,0.08034,4
1.89572,-0.81499,0.06265,4
1.51158,-1.46327,0.02819,4
1.55891,-1.45201,0.0395,4
1.50657,-1.47335,0.0325,4
1.4535,-2.30105,0.22008,4
1.46633,-2.31274,0.22891,4
1.43693,-2.31015,0.21589,4
1.87719,-1.8386,0.70352,4
1.85131,-1.84351,0.6869,4
1.86324,-1.84955,0.76142,4
2.00335,-0.87237,0.60498,4
1.96976,-0.88095,0.60657,4
1.97837,-0.89275,0.63484,4
1.85359,-0.49166,0.13147,4
1.84968,-0.47795,0.11907,4
1.83635,-0.52505,0.098,4
1.67098,-0.76624,-0.09563,4
1.67711,-0.78586,-0.13564,4
1.70285,-0.76659,-0.10723,4
1.82839,-0.82497,0.12176,4
1.83533,-0.83324,0.12362,4
1.84122,-0.84817,0.1504,4
2.02041,-0.14708,0.13764,4
2.02169,-0.11816,0.10928,4
2.03599,-0.15749,0.13605,4
1.93933,0.35025,-0.00524,4
1.90914,0.3596,-0.00074,4
1.95497,0.35896,0.027,4
1.90117,0.23825,-0.16336,4
1.90073,0.24764,-0.17233,4
1.88202,0.25587,-0.1661,4
1.97139,-0.39376,-0.3141,4
1.96874,-0.39898,-0.31651,4
