X,Y,Z,label
16.258399999999998,-1.5028,-9.825600000000001,3
13.485999999999999,-1.4996,-9.699599999999998,3
14.871400000000001,-1.4067999999999998,-9.764800000000001,3
15.5284,-1.4398,-9.2996,3
11.483000000000002,-1.6172000000000002,-10.0486,3
9.0628,-1.6492000000000002,-10.868,3
13.833599999999999,-1.6042,-10.1502,3
15.8752,-1.5235999999999998,-9.596400000000001,3
13.8248,-1.7138,-10.0024,3
16.6274,-2.6684,-9.5448,3
0.5218000000000002,-3.4202000000000004,-15.8544,2
2.8234000000000004,-3.6874000000000007,-14.791400000000001,2
-0.0738,-0.3526000000000002,-13.606599999999998,2
1.4899999999999998,-1.8342,-13.3776,2
2.4256,-3.8279999999999994,-15.463799999999999,2
1.3279999999999998,-2.6324,-13.9922,2
-0.013199999999999861,-3.0112000000000005,-13.669400000000003,2
-1.7890000000000004,-3.9682,-16.8582,2
-2.1374,-2.9065999999999996,-15.112399999999997,2
0.74,-3.3382000000000005,-13.8138,2
0.01940000000000004,-1.8483999999999998,-14.175199999999997,2
0.10799999999999998,-1.6922,-14.633799999999999,2
8.920000000000002,-8.948,-16.2742,2
9.374,-7.4384000000000015,-15.741000000000001,2
2.0758000000000005,-1.803,-14.744200000000001,2
-1.9987999999999997,-1.6325999999999998,-14.351400000000002,2
-0.7189999999999998,-2.3294,-14.1512,2
2.4465999999999997,-4.7978000000000005,-15.204599999999997,2
-6.0122,-1.8366,-15.331600000000002,2
-11.173800000000002,-0.5776,-14.5744,2
-0.2407999999999997,-3.4577999999999998,-14.226400000000002,2
5.283200000000001,-4.7322,-15.965,2
1.6329999999999998,-4.2238,-15.9504,2
0.6954,-3.3820000000000006,-14.4296,2
0.6528,-3.4303999999999997,-14.3918,2
0.7016,-3.3604,-14.493799999999998,2
0.8711999999999999,-3.4272000000000005,-14.548800000000002,2
0.754,-3.4837999999999996,-14.093000000000002,2
0.7086000000000001,-3.427,-13.885,2
1.0382,-3.4958,-14.396999999999998,2
0.7567999999999999,-3.5499999999999994,-14.7574,2
0.1072,-3.4092,-14.078599999999996,2
0.2918,-3.5557999999999996,-14.100199999999997,2
0.7372,-3.5999999999999996,-14.727600000000002,2
0.8524,-1.801,-13.5042,2
1.4248000000000003,-2.1726,-14.862200000000003,2
1.4416,-4.2998,-16.477999999999998,2
0.9634000000000001,-3.9088000000000007,-15.1324,2
0.8881999999999999,-3.5218000000000007,-14.934000000000001,2
1.007,-3.4166,-14.750399999999999,2
0.8402000000000001,-3.141600000000001,-14.431199999999999,2
0.6896,-3.2822000000000005,-14.776200000000001,2
0.8549999999999999,-3.2796,-14.533399999999999,2
0.5599999999999999,-3.6120000000000005,-15.44,2
0.9366,-3.8112,-15.7732,2
0.9194,-3.3112,-14.735999999999999,2
0.7064,-3.3262,-14.683800000000002,2
1.0937999999999999,-3.714200000000001,-14.7314,2
0.8156,-3.6262,-14.683399999999999,2
0.8697999999999999,-3.492,-14.639800000000001,2
1.092,-3.4586,-14.305800000000001,2
1.1808,-3.3998000000000004,-14.106200000000001,2
2.5282,-3.5153999999999996,-14.499399999999998,2
4.5372,-2.6364000000000005,-14.318399999999999,2
-4.0152,-1.6864,-16.724800000000002,2
-5.865999999999999,-3.0506000000000006,-21.365,2
1.6471999999999998,-3.8055999999999996,-15.901800000000001,2
1.0617999999999999,-4.2696,-10.9134,2
0.7743999999999999,-4.1796,-12.822000000000001,2
1.2066000000000001,-3.5183999999999997,-13.0786,2
1.2866,-3.7924,-14.057,2
1.7589999999999997,-3.6654,-14.6406,2
2.1919999999999997,-3.4679999999999995,-14.655600000000002,2
2.1996,-3.3882000000000003,-14.5886,2
1.9243999999999997,-3.4419999999999993,-14.771999999999998,2
1.7238,-3.714,-16.1474,2
1.4897999999999998,-3.7212,-15.908999999999999,2
0.8536000000000001,-3.3093999999999992,-14.530000000000003,2
1.0464,-3.310400000000001,-14.613599999999998,2
0.3136,-2.6022000000000003,-14.475199999999997,2
-1.1872,-1.5592000000000001,-14.3616,2
-0.29239999999999994,-3.1842000000000006,-14.458599999999999,2
0.5826,-4.375799999999999,-14.671,2
0.25100000000000006,-3.3796000000000004,-14.3084,2
0.7832000000000001,-3.3945999999999996,-14.3798,2
0.8028,-3.4568,-14.8664,2
2.5391999999999997,-1.6878000000000002,-14.376799999999998,2
2.8496000000000006,2.025,-13.5672,2
0.1596000000000001,9.101,-16.6642,2
-2.294,2.2543999999999995,-17.124399999999998,2
0.9279999999999998,-15.111200000000002,-16.049200000000003,2
10.391399999999999,-11.49,-15.5054,2
26.541999999999998,-0.6478000000000003,-13.528999999999998,2
23.555799999999998,-0.08360000000000026,-15.6874,2
-20.5092,-0.8193999999999997,-16.847399999999997,2
-49.461400000000005,-4.9836,-16.802,2
-11.748199999999999,-6.515,-21.0502,2
20.6648,-1.3214,-16.3148,2
8.813200000000002,-2.3782,-10.4954,2
1.1150000000000002,-4.5808,-13.944200000000002,2
0.6948000000000001,-3.4276,-14.6496,2
0.6988,-3.0269999999999997,-14.1608,2
0.44060000000000005,-2.8406000000000002,-14.009000000000004,2
0.601,-2.8339999999999996,-14.124199999999998,2
0.753,-2.8444,-14.225600000000002,2
0.6668000000000001,-3.0833999999999997,-14.659,2
0.7173999999999999,-2.9496,-14.686,2
0.767,-2.5953999999999997,-14.416799999999999,2
0.7024000000000001,-2.5858,-14.3552,2
0.6314,-2.9056,-14.456,2
0.6694,-2.7403999999999997,-14.4082,2
0.5958,-2.5833999999999997,-14.4992,2
0.7166,-2.9021999999999992,-14.390999999999998,2
0.695,-2.9062000000000006,-14.359799999999998,2
0.6382000000000001,-2.9265999999999996,-14.632600000000002,2
0.8242,-2.8596,-14.395599999999996,2
0.772,-2.7536,-14.493799999999998,2
0.5927999999999999,-2.7809999999999997,-14.544999999999998,2
0.6763999999999999,-2.9164,-14.449399999999999,2
0.7178,-3.2196000000000002,-16.026600000000002,2
0.6461999999999999,-2.9614000000000003,-16.138199999999998,2
0.6722,-2.7190000000000003,-14.515800000000002,2
0.6174000000000001,-2.7516000000000003,-14.2042,2
0.6437999999999999,-2.8724000000000003,-14.411599999999996,2
0.45280000000000004,-2.9164,-14.779799999999998,2
0.49779999999999996,-2.7976,-14.9274,2
0.6669999999999999,-2.8624,-14.829399999999998,2
0.45419999999999994,-2.8522,-14.7704,2
0.5198,-2.8348,-14.6402,2
0.6506000000000001,-2.9130000000000003,-14.627600000000003,2
0.7160000000000001,-2.873799999999999,-14.733200000000002,2
0.7568,-2.6661999999999995,-14.6324,2
0.7411999999999999,-2.5958000000000006,-14.6826,2
0.6384000000000001,-2.705,-14.805,2
0.5814,-2.8651999999999997,-14.6032,2
0.6972000000000002,-2.898,-14.6536,2
0.7699999999999999,-2.810400000000001,-14.709000000000001,2
0.8271999999999998,-2.758,-14.445199999999998,2
0.6834,-2.7538000000000005,-14.763200000000001,2
0.5468000000000001,-2.8848000000000003,-14.739,2
0.4684,-3.0192,-14.5198,2
0.5578,-3.2434000000000003,-15.9746,2
0.6078,-3.0570000000000004,-15.838400000000002,2
0.505,-2.8844,-14.8462,2
0.48460000000000003,-2.9812,-14.7528,2
0.447,-2.9315999999999995,-14.336000000000002,2
0.5236,-3.0132,-14.540200000000002,2
0.5736,-3.0698000000000003,-14.407599999999997,2
0.5774,-3.0174000000000003,-14.193399999999999,2
0.627,-3.0735999999999994,-14.559199999999999,2
0.7911999999999999,-3.2327999999999997,-14.775,2
0.7293999999999999,-3.135,-14.828,2
0.6202000000000001,-3.0346,-15.0078,2
0.583,-3.1042,-14.873200000000002,2
0.7766000000000001,-3.0025999999999997,-14.641599999999999,2
0.7206000000000001,-2.9138,-14.723999999999998,2
0.423,-2.9715999999999996,-14.6138,2
0.5057999999999999,-2.8199999999999994,-14.4606,2
0.6648,-2.7758,-14.5228,2
0.6834000000000002,-2.9254,-14.5626,2
0.529,-3.0448000000000004,-14.780600000000002,2
0.8432,-2.4274000000000004,-14.533199999999999,2
1.8114,-0.24780000000000008,-14.3552,2
-0.9144,-1.3668,-16.765800000000002,2
-0.9808000000000001,-4.9302,-16.6646,2
1.4939999999999998,-4.9963999999999995,-14.538000000000002,2
0.6706,-3.5284000000000004,-14.4266,2
0.5851999999999999,-3.126400000000001,-14.246199999999998,2
0.6254,-3.188,-14.462200000000001,2
0.6978,-3.0491999999999995,-14.569999999999999,2
0.5282,-2.9290000000000003,-14.821200000000001,2
0.4212,-2.8082,-14.687800000000003,2
0.3780000000000001,-2.8514,-14.651800000000001,2
0.5158,-2.9857999999999993,-14.890999999999998,2
0.7053999999999999,-2.7122,-14.800000000000002,2
0.583,-1.6611999999999998,-14.570399999999998,2
0.8001999999999999,-1.3972,-14.226400000000002,2
0.8367999999999999,-2.5943999999999994,-14.22,2
1.2812000000000001,-3.6396,-14.4386,2
1.6184,-3.4378,-14.337,2
1.016,-3.015,-14.3254,2
0.7212,-2.9172000000000002,-14.588200000000004,2
0.5282,-2.7133999999999996,-14.7216,2
0.5115999999999999,-2.7812,-14.765799999999997,2
0.6086,-2.9090000000000003,-14.7412,2
0.711,-3.3640000000000003,-15.988600000000002,2
0.7064,-3.3188,-16.0762,2
0.5052,-2.745,-14.8402,2
0.3423999999999999,-2.6638,-14.483999999999998,2
0.48879999999999996,-2.7286,-14.385400000000002,2
0.7726,-2.9053999999999998,-14.6328,2
0.7256,-3.0230000000000006,-14.4248,2
0.5452000000000001,-2.891,-14.411799999999998,2
0.451,-2.889,-14.4782,2
0.49,-2.92,-14.5068,2
0.5112000000000001,-2.8928,-14.6646,2
0.531,-2.9308000000000005,-14.728000000000002,2
0.5453999999999999,-2.8862,-14.607800000000003,2
0.5341999999999999,-2.198,-14.216600000000001,2
0.3048,-1.1804000000000001,-13.940199999999999,2
0.41700000000000004,-2.0264,-14.348199999999999,2
0.7087999999999998,-3.1216000000000004,-14.650799999999998,2
0.6225999999999999,-2.9976000000000003,-14.531199999999998,2
0.6144,-3.2293999999999996,-14.575600000000001,2
0.6161999999999999,-3.2465999999999995,-14.279200000000001,2
0.5804,-2.975,-14.3302,2
0.47320000000000007,-2.9297999999999997,-14.650800000000002,2
0.4586,-3.24,-16.000799999999998,2
0.6080000000000001,-2.9914,-15.617800000000003,2
0.6046,-2.7483999999999997,-14.057800000000002,2
0.5087999999999999,-2.9676,-14.472999999999999,2
-3.1677999999999997,0.7166000000000001,-16.5628,2
0.03980000000000008,-3.2081999999999997,-18.489199999999997,2
3.4790000000000005,-6.270599999999999,-16.064,2
0.491,-2.3486000000000002,-14.325800000000001,2
0.5364,-2.6799999999999993,-14.26,2
0.4712000000000001,-2.5542000000000002,-13.302800000000001,2
0.7136000000000001,-2.5058000000000002,-13.3568,2
0.6433999999999999,-2.6752000000000002,-13.4506,2
0.7637999999999999,-2.7448000000000006,-13.616799999999998,2
0.6738,-2.1618000000000004,-13.689200000000001,2
0.7683999999999999,-0.6186,-12.604399999999998,2
0.6392,-1.5338,-14.354400000000004,2
2.3746,-6.7467999999999995,-16.4044,2
1.6511999999999998,-6.106200000000001,-14.9674,2
-0.43620000000000003,-2.6712000000000002,-13.9002,2
0.6214,-2.9665999999999997,-13.86,2
1.0212,-3.3838,-15.589400000000001,2
0.7574,-3.3282,-15.400799999999998,2
0.9357999999999999,-3.0942000000000007,-13.453800000000001,2
0.9192,-3.2542,-13.965399999999999,2
0.8790000000000003,-2.9726,-14.2584,2
0.8210000000000001,-2.9424,-13.9834,2
0.6852000000000001,-2.8760000000000003,-14.550600000000001,2
0.7488000000000002,-2.9808,-14.8456,2
0.5986,-3.2272,-14.707399999999998,2
0.655,-3.2568,-14.610399999999997,2
0.9379999999999998,-3.2916,-14.6162,2
1.0785999999999998,-3.0676,-14.4542,2
0.8495999999999999,-2.8709999999999996,-14.4186,2
1.0292000000000001,-3.0602,-14.273,2
1.5284000000000004,-3.3764,-14.2444,2
1.6734,-3.5498000000000003,-14.607999999999999,2
0.9406,-3.3722000000000003,-14.599,2
0.43860000000000016,-2.9822,-14.3676,2
0.8814,-3.065,-14.782599999999997,2
1.5168000000000001,-3.3594,-15.145999999999999,2
1.3956,-3.3012,-14.9636,2
1.7326000000000001,-3.0799999999999996,-14.5714,2
1.7114000000000003,-3.5176000000000003,-15.892800000000001,2
0.7946000000000001,-3.5888000000000004,-16.200599999999998,2
0.8378,-3.0315999999999996,-14.736800000000002,2
1.0814000000000001,-3.0463999999999998,-14.857400000000002,2
-2.7476,-5.4284,-1.2966,3
-15.9406,-10.3016,-1.3404000000000003,3
-10.415399999999998,-8.807599999999999,-0.5832,3
6.070200000000001,-2.5193999999999996,-0.0724,3
2.8428000000000004,-2.3733999999999997,-0.8834000000000001,3
0.1298000000000001,-3.589,-1.4172,3
-1.193,-4.233600000000001,-1.3766,3
-0.5574,-5.0436000000000005,0.2112,3
-4.651,-5.979,-1.983,3
-4.7398,-5.176800000000001,-4.276599999999999,3
-1.6906,-4.6508,-2.2152000000000003,3
-2.2258000000000004,-4.3736,-1.638,3
-1.675,-4.0806000000000004,-1.6840000000000002,3
-2.1358,-4.5360000000000005,-2.0076,3
-2.3498,-5.287999999999999,-2.0532,3
-1.7597999999999998,-5.222800000000001,-2.0239999999999996,3
-1.6092,-5.078399999999999,-2.2948,3
-2.4842,-4.786999999999999,-2.2428,3
-3.1548,-4.908,-2.2119999999999997,3
-3.1845999999999997,-4.8384,-2.2392000000000003,3
-2.5827999999999998,-4.7008,-2.1154,3
-1.4002,-4.913200000000001,-2.1754,3
-14.4944,-9.532599999999999,-0.688,3
-24.0614,-12.0924,-1.5012000000000003,3
-9.6812,-6.919400000000001,-2.1438,3
0.7133999999999999,-4.030399999999999,-0.5526,3
0.30239999999999995,-3.9575999999999993,-0.5701999999999999,3
-0.9388000000000001,-3.9065999999999996,-0.31199999999999994,3
-1.5482000000000002,-4.1415999999999995,-0.14579999999999996,3
-1.5804000000000002,-4.2186,-0.22599999999999995,3
-0.904,-4.309399999999999,-0.14259999999999995,3
2.7582,-3.5374,-0.06099999999999995,3
3.7312,-2.5432,-0.8077999999999999,3
0.5041999999999999,-3.8383999999999996,-0.4898,3
-4.397,-5.683400000000001,0.05199999999999998,3
-4.9824,-5.253999999999999,-0.43019999999999997,3
-1.4367999999999999,-4.5329999999999995,-0.7401999999999999,3
-1.6879999999999997,-3.8304,-0.9308,3
-4.122,-4.0278,-1.0852,3
-8.3298,-5.935599999999999,-1.3694,3
-6.543200000000001,-5.614,-0.49479999999999996,3
-2.2700000000000005,-4.416799999999999,-0.026799999999999963,3
-2.123,-4.225599999999999,-0.49860000000000004,3
-1.6491999999999998,-4.3468,-0.068,3
-1.75,-4.464600000000001,-0.31259999999999993,3
-2.1196,-4.5174,-0.5459999999999999,3
-2.1615999999999995,-4.4976,-0.2536,3
-2.7502,-4.188400000000001,-0.7222,3
-3.3082,-4.2932,-1.2326,3
-3.4633999999999996,-3.6242,-1.1478000000000002,3
-3.1332,-2.7944000000000004,-1.0116,3
-3.4698,-3.2423999999999995,-1.393,3
-1.9922,-4.404599999999999,-0.14220000000000005,3
-1.3740000000000003,-4.8642,0.5672,3
-1.5936000000000001,-4.5504,0.30940000000000006,3
-1.8166,-4.7676,0.0902,3
-2.988399999999999,-4.7379999999999995,-0.5482,3
-3.2729999999999997,-4.617999999999999,-0.7532,3
-3.0238,-5.0576,-0.07399999999999993,3
-1.0158,-4.654599999999999,0.3720000000000001,3
3.3038,-3.9168000000000003,-0.4322,3
8.939200000000001,-3.4783999999999997,0.11699999999999988,3
0.3042000000000005,-6.4122,2.1484000000000005,3
-9.6234,-6.616600000000001,-0.7271999999999998,3
-8.259399999999998,-2.9168000000000003,-4.505599999999999,3
-3.2652000000000005,-2.534,-2.8562,3
0.4757999999999999,-4.0924000000000005,-1.923,3
-0.7121999999999999,-4.593,-2.1977999999999995,3
-1.5826000000000002,-4.092600000000001,-1.4572,3
-2.4221999999999997,-4.303800000000001,-1.2126,3
-2.8332000000000006,-4.3286,-1.6829999999999998,3
-3.0764000000000005,-4.3396,-1.722,3
-5.730600000000001,-6.571999999999999,0.41159999999999997,3
0.3472000000000004,-7.287800000000001,0.07260000000000003,3
12.874600000000001,-5.1672,-1.6692000000000002,3
-0.8010000000000003,-4.5694,-3.2086000000000006,3
-22.0614,-6.1558,-4.0094,3
-8.407,-5.288200000000001,-4.952,3
4.4062,-2.3522,-6.6446000000000005,3
9.3618,-0.9076000000000001,-5.371200000000001,3
11.580399999999997,-5.1666,2.0618,3
-14.7432,-9.3858,3.8818,3
-22.544999999999995,-7.144400000000002,-2.1792,3
-5.480399999999999,-4.331199999999999,-2.84,3
0.08900000000000005,-3.5343999999999998,-1.7968000000000002,3
-1.2082,-4.2006000000000006,-1.3158,3
-2.6395999999999997,-4.1712,-1.6488,3
-4.0851999999999995,-4.239000000000001,-2.4448,3
-7.0148,-5.680399999999999,-2.2334000000000005,3
-4.338799999999999,-4.7364,-1.2953999999999999,3
-1.5263999999999995,-3.3819999999999997,-1.2329999999999999,3
-3.1686,-4.3538,-1.4928000000000003,3
-2.792,-4.2294,-1.4435999999999996,3
-1.8863999999999999,-4.763599999999999,-0.8986,3
-2.1786,-4.754599999999999,-1.1318000000000001,3
-3.3242000000000003,-4.3902,-1.62,3
0.9036000000000002,-4.412999999999999,-1.5070000000000001,3
3.0039999999999996,-4.2954,-1.5724,3
-1.5741999999999998,-4.306399999999999,-2.0046,3
-2.3910000000000005,-4.911600000000001,-1.8494000000000002,3
-2.3920000000000003,-5.3386000000000005,-1.9347999999999999,3
-3.6291999999999995,-3.9627999999999997,-2.875,3
-3.4194,-3.9123999999999994,-2.6948000000000003,3
-3.3786,-5.5594,-2.3436000000000003,3
-2.6308,-5.742999999999999,-2.5484000000000004,3
-2.3739999999999997,-5.764800000000001,-2.7672000000000003,3
-3.1631999999999993,-5.576600000000002,-3.1924,3
-3.8590000000000004,-4.9418,-3.6184,3
-5.312799999999999,-4.765199999999999,-4.5144,3
-9.245799999999997,-6.2286,-3.9787999999999992,3
-6.3136,-6.356600000000001,-0.8064,3
-1.001,-3.6852,-0.02720000000000005,3
0.44960000000000006,-1.0122,-2.8369999999999997,3
0.9084,-1.5328000000000004,-4.676800000000001,3
0.4016,-4.1678,-4.1254,3
-2.1104,-5.1226,-3.5417999999999994,3
-4.0565999999999995,-4.9033999999999995,-3.1934000000000005,3
-2.698,-4.4963999999999995,-2.7105999999999995,3
-3.8449999999999993,-4.211600000000001,-3.3422,3
-4.6533999999999995,-4.3156,-3.6224000000000003,3
-4.0938,-4.8928,-3.2618,3
-3.2212000000000005,-4.8256,-2.9108,3
-3.0439999999999996,-4.612399999999999,-2.8087999999999997,3
4.2852,-11.0874,-5.273199999999999,4
-4.254000000000001,-16.8506,-5.8002,4
-6.227,-23.593200000000003,-4.5638,4
2.4082,-19.825599999999998,-1.0526,4
4.902600000000001,-12.722200000000003,-2.4792,4
1.6140000000000003,-9.9252,-6.6086,4
-2.1276000000000006,-11.5714,-8.299,4
1.2838000000000003,-11.7998,-6.461,4
5.560599999999999,-6.2542,-5.937799999999999,4
4.2278,-2.1822000000000004,-6.630000000000001,4
4.2048000000000005,-3.1072,-7.478000000000001,4
6.3828,-8.1398,-8.4036,4
2.9542,-12.505599999999998,-8.0992,4
1.9122,-12.587800000000001,-7.601600000000001,4
3.4819999999999993,-11.2198,-7.4803999999999995,4
9.8226,-10.095600000000001,-6.185599999999999,4
8.6234,-14.541599999999999,-6.4324,4
2.0166000000000004,-15.4472,-8.811,4
0.5299999999999998,-9.1874,-12.506999999999998,4
-0.10140000000000007,-6.565,-13.175999999999998,4
1.274,-9.8464,-7.9222,4
2.0402,-13.637599999999999,-7.053999999999999,4
2.0264,-12.7124,-9.9918,4
2.2478,-10.455800000000002,-8.794999999999998,4
3.1090000000000004,-12.908199999999999,-5.312599999999999,4
1.0119999999999998,-13.546199999999999,-7.0296,4
0.3648,-12.269,-9.113,4
2.4816000000000003,-12.483399999999996,-8.329399999999998,4
2.6471999999999998,-11.774599999999998,-8.767800000000001,4
3.4454000000000002,-11.8276,-8.602800000000002,4
2.7489999999999997,-13.4222,-7.570399999999999,4
1.0654,-13.2474,-7.095600000000001,4
1.8716,-11.847999999999999,-7.8494,4
1.2656,-11.4266,-8.698400000000001,4
2.0713999999999997,-13.059000000000001,-6.4714,4
2.8712,-12.396400000000003,-7.2838,4
1.4755999999999998,-12.453,-10.2838,4
3.1060000000000003,-14.638399999999999,-7.657,4
3.406999999999999,-12.758199999999999,-7.221200000000001,4
2.4476,-11.2894,-8.5934,4
2.4672,-11.834800000000003,-7.7774,4
2.5084,-11.5276,-8.1726,4
2.1405999999999996,-11.981399999999999,-8.0262,4
0.9347999999999999,-11.804400000000001,-8.070799999999998,4
1.5213999999999999,-9.872000000000002,-9.5016,4
1.0241999999999998,-9.553,-9.218599999999999,4
0.9635999999999999,-11.6686,-7.9639999999999995,4
3.5639999999999996,-13.749799999999999,-7.0716,4
3.1876000000000007,-13.430800000000001,-5.8717999999999995,4
1.0084000000000002,-11.784399999999998,-6.536199999999999,4
1.5275999999999998,-12.648399999999999,-7.377399999999999,4
3.3613999999999997,-14.494200000000001,-6.5489999999999995,4
3.217799999999999,-13.1298,-6.551800000000001,4
2.0678,-11.001599999999998,-7.6282000000000005,4
0.46560000000000007,-8.5434,-10.071800000000001,4
-0.1620000000000001,-7.565,-11.123000000000001,4
1.2086,-10.1556,-8.9278,4
1.9396000000000004,-12.8102,-8.8522,4
2.1968,-12.696,-9.1964,4
2.3732,-11.5926,-8.2412,4
2.0296000000000003,-13.148400000000002,-8.0754,4
1.6176,-13.003800000000002,-8.1812,4
1.38,-12.026800000000001,-8.051400000000001,4
0.89,-12.4846,-7.631400000000001,4
1.1952,-11.934000000000001,-8.1606,4
1.848,-11.9346,-7.9786,4
1.6906,-12.420600000000002,-7.6644000000000005,4
1.656,-12.7156,-7.571599999999998,4
2.917,-14.6144,-6.475600000000001,4
3.2256,-14.6164,-6.433000000000001,4
1.5214,-13.056999999999999,-7.0164,4
1.2686000000000002,-12.345600000000001,-7.195400000000001,4
1.807,-12.373800000000001,-7.305599999999999,4
2.13,-12.125200000000001,-7.300400000000001,4
1.6472,-11.4296,-7.501800000000002,4
1.1502,-12.114799999999997,-7.158200000000001,4
1.4982,-12.203999999999999,-7.4596,4
1.4878,-11.8708,-7.7665999999999995,4
1.8065999999999998,-13.277399999999998,-8.0074,4
1.7826,-13.116800000000001,-7.6348,4
